year,agency,unit_id,fire_name,inc_num,alarm_date,cont_date,cause,report_ac,gis_acres,c_method,objective,unit,lat,lon
2009,California Department of Forestry and Fire Protection,San Mateo - Santa Cruz CAL FIRE,LOCKHEED,9867,2009-08-12 00:00:00,2009-08-23,14 - Unknown / Unidentified,7817.0,7783.064,1 - GPS Ground,Suppression (Wildfire),San Mateo - Santa Cruz CAL FIRE,37.562052,-122.308504
2009,California Department of Forestry and Fire Protection,San Mateo - Santa Cruz CAL FIRE,LOMA,7246,2009-10-25 00:00:00,2009-10-27,14 - Unknown / Unidentified,650.0,669.3967,1 - GPS Ground,Suppression (Wildfire),San Mateo - Santa Cruz CAL FIRE,37.562052,-122.308504
2017,California Department of Forestry and Fire Protection,San Mateo - Santa Cruz CAL FIRE,BEAR,7822,2017-10-16 00:00:00,2017-10-25,7 - Arson,391.0,317.201,7 - Mixed Collection Methods,Suppression (Wildfire),San Mateo - Santa Cruz CAL FIRE,37.562052,-122.308504
1960,USDA Forest Service,Inyo National Forest, ,0,,,9 - Miscellaneous,,2423.073,,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1961,USDA Forest Service,Inyo National Forest, ,0,,,1 - Lightning,,1566.494,,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1962,USDA Forest Service,Inyo National Forest, ,0,,,9 - Miscellaneous,,6497.7,,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1966,USDA Forest Service,Inyo National Forest, ,0,,,9 - Miscellaneous,,326.8001,,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1972,USDA Forest Service,Inyo National Forest, ,0,,,9 - Miscellaneous,,119.9821,,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1972,USDA Forest Service,Inyo National Forest, ,0,1972-08-10 00:00:00,1972-08-10,1 - Lightning,150.0,150.4614,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1972,USDA Forest Service,Inyo National Forest, ,0,1972-07-05 00:00:00,1972-07-07,8 - Playing with fire,1137.0,1458.086,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1972,USDA Forest Service,Inyo National Forest, ,0,1972-07-23 00:00:00,1972-07-24,2 - Equipment Use,110.0,153.3557,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1972,USDA Forest Service,Inyo National Forest, ,0,1972-07-16 00:00:00,1972-07-17,1 - Lightning,800.0,698.3281,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1972,USDA Forest Service,Inyo National Forest, ,0,1972-07-23 00:00:00,1972-07-24,4 - Campfire,560.0,697.3173,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1975,USDA Forest Service,Inyo National Forest, ,0,1975-06-13 00:00:00,1975-06-19,1 - Lightning,200.0,918.3854,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1977,USDA Forest Service,Inyo National Forest, ,0,,,9 - Miscellaneous,,164.9726,,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1977,USDA Forest Service,Inyo National Forest, ,0,1977-07-22 00:00:00,1977-07-24,1 - Lightning,167.0,101.7383,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1978,USDA Forest Service,Inyo National Forest, ,0,,,1 - Lightning,,349.4344,,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1979,USDA Forest Service,Inyo National Forest, ,0,1979-05-19 00:00:00,1979-05-22,4 - Campfire,450.0,400.6396,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1981,USDA Forest Service,Inyo National Forest, ,0,1981-08-05 00:00:00,1981-08-07,7 - Arson,120.0,240.8743,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1983,USDA Forest Service,Inyo National Forest, ,0,,,9 - Miscellaneous,,265.9426,,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1984,USDA Forest Service,Inyo National Forest, ,0,,,9 - Miscellaneous,,199.5711,,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1985,USDA Forest Service,Inyo National Forest, ,0,,,14 - Unknown / Unidentified,,797.7333,,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1985,USDA Forest Service,Inyo National Forest, ,0,1985-08-08 00:00:00,,9 - Miscellaneous,,277.0465,,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1985,USDA Forest Service,Inyo National Forest, ,0,1985-08-17 00:00:00,,1 - Lightning,,211.6888,,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1985,USDA Forest Service,Inyo National Forest, ,0,1985-08-17 00:00:00,1985-08-17,3 - Smoking,215.0,212.2447,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1986,USDA Forest Service,Inyo National Forest, ,0,1986-08-13 00:00:00,,1 - Lightning,,538.0536,,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1987,USDA Forest Service,Inyo National Forest, ,0,1987-08-30 00:00:00,1987-09-02,1 - Lightning,194.0,179.0973,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1987,USDA Forest Service,Inyo National Forest, ,0,1987-08-22 00:00:00,1987-08-25,9 - Miscellaneous,521.0,436.3795,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1987,USDA Forest Service,Inyo National Forest,LAUREL,0,1987-08-30 00:00:00,1987-09-04,7 - Arson,1465.0,1018.144,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1988,USDA Forest Service,Inyo National Forest, ,0,,,9 - Miscellaneous,,614.9384,,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1992,USDA Forest Service,Inyo National Forest, ,0,,,1 - Lightning,,247.8362,,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1992,USDA Forest Service,Inyo National Forest, ,0,,,1 - Lightning,,139.1309,,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1992,USDA Forest Service,Inyo National Forest,RAINBOW,0,1992-08-12 00:00:00,1992-09-16,1 - Lightning,8800.0,8358.355,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1993,USDA Forest Service,Inyo National Forest, ,0,1993-08-02 00:00:00,1993-08-03,1 - Lightning,405.0,544.8511,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1995,USDA Forest Service,Inyo National Forest,POLE,0,1995-06-14 00:00:00,1995-07-20,9 - Miscellaneous,5550.0,4746.75,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1996,USDA Forest Service,Inyo National Forest,SAGE FLAT,0,1996-07-15 00:00:00,1996-07-17,2 - Equipment Use,2091.0,2126.709,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1997,USDA Forest Service,Inyo National Forest,TOWER II,0,1997-05-18 00:00:00,1997-06-23,1 - Lightning,598.0,529.697,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1998,USDA Forest Service,Inyo National Forest,TOM,0,1998-08-30 00:00:00,1998-09-10,9 - Miscellaneous,3420.0,3411.581,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1999,USDA Forest Service,Inyo National Forest,DIVISION,0,1999-03-29 00:00:00,1999-04-07,9 - Miscellaneous,2450.0,2981.122,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2000,USDA Forest Service,Inyo National Forest,AZUSA,0,2000-05-29 00:00:00,2000-06-01,4 - Campfire,740.0,700.4916,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2000,USDA Forest Service,Inyo National Forest,SAWMILL,0,2000-08-03 00:00:00,2000-08-13,1 - Lightning,322.0,321.5998,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2001,USDA Forest Service,Inyo National Forest,MCLAUGHLIN,0,2001-07-02 00:00:00,2001-07-05,1 - Lightning,2714.0,2714.432,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2001,USDA Forest Service,Inyo National Forest,CRATER,0,2001-08-11 00:00:00,2001-08-14,1 - Lightning,5570.0,5589.926,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2002,USDA Forest Service,Inyo National Forest,PIUTE,0,2002-09-24 00:00:00,2002-10-20,9 - Miscellaneous,391.0,391.6247,1 - GPS Ground,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2002,USDA Forest Service,Inyo National Forest,BIRCH,0,2002-07-01 00:00:00,2002-07-30,1 - Lightning,2624.0,2549.372,2 - GPS Air,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2002,USDA Forest Service,Inyo National Forest,FULLER,0,2002-07-12 00:00:00,,1 - Lightning,6400.0,6432.915,2 - GPS Air,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2002,USDA Forest Service,Inyo National Forest,PIPER,0,2002-07-12 00:00:00,2002-07-15,1 - Lightning,151.0,150.7777,2 - GPS Air,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2003,USDA Forest Service,Inyo National Forest,SAGEHEN,0,2003-06-18 00:00:00,2003-06-23,1 - Lightning,1173.0,1174.034,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2003,USDA Forest Service,Inyo National Forest,SUMMIT,0,2003-08-25 00:00:00,2003-12-31,1 - Lightning,6721.0,4761.22,2 - GPS Air,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2003,USDA Forest Service,Inyo National Forest,DEXTER,0,2003-09-02 00:00:00,2003-10-13,1 - Lightning,2515.0,2459.745,2 - GPS Air,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2003,USDA Forest Service,Inyo National Forest,OLANCHA,0,2003-09-04 00:00:00,2003-09-15,1 - Lightning,1.0,271.6833,2 - GPS Air,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2004,USDA Forest Service,Inyo National Forest,CRATER MOUNTAIN,0,2004-05-25 00:00:00,2004-06-20,1 - Lightning,222.0,189.8896,2 - GPS Air,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2005,USDA Forest Service,Inyo National Forest,HOGBACK,0,2005-07-22 00:00:00,2005-08-05,1 - Lightning,743.0,655.0291,2 - GPS Air,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2005,USDA Forest Service,Inyo National Forest,PINYON,0,2005-07-22 00:00:00,2005-08-24,1 - Lightning,150.0,154.7571,2 - GPS Air,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2006,USDA Forest Service,Inyo National Forest,SAWMILL,1318,2006-09-14 00:00:00,2006-09-23,5 - Debris,7434.0,7437.11,2 - GPS Air,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2007,USDA Forest Service,Inyo National Forest,SAGE,15,2007-07-06 00:00:00,2007-07-11,1 - Lightning,6460.0,6462.62,2 - GPS Air,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2007,USDA Forest Service,Inyo National Forest,SEVEN,23,2007-07-06 00:00:00,2007-07-13,1 - Lightning,1633.0,1643.769,2 - GPS Air,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2007,USDA Forest Service,Inyo National Forest,OAK,22,2007-07-06 00:00:00,2007-07-13,1 - Lightning,12051.0,27062.87,2 - GPS Air,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2007,USDA Forest Service,Inyo National Forest,OHAREL,52,2007-10-29 00:00:00,2007-12-18,1 - Lightning,560.0,596.9159,1 - GPS Ground,Resource Benefit (WFU),Inyo National Forest,37.313458,-118.139056
2007,USDA Forest Service,Inyo National Forest,JUNE,26,2007-07-10 00:00:00,2007-07-16,1 - Lightning,682.0,679.6122,1 - GPS Ground,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2008,USDA Forest Service,Inyo National Forest,HONEY BEE,2,2008-05-06 00:00:00,2008-05-26,1 - Lightning,80.0,1390.236,1 - GPS Ground,Resource Benefit (WFU),Inyo National Forest,37.313458,-118.139056
2008,USDA Forest Service,Inyo National Forest,SHERWIN,15,2008-08-03 00:00:00,2008-10-14,1 - Lightning,300.0,354.9394,1 - GPS Ground,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2008,USDA Forest Service,Inyo National Forest,BIG TREES,18,2008-08-05 00:00:00,2008-08-09,1 - Lightning,125.0,124.8194,6 - Hand Drawn,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2009,USDA Forest Service,Inyo National Forest,FORKS,19,2009-07-18 00:00:00,2009-07-24,1 - Lightning,3268.0,2811.132,1 - GPS Ground,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2009,USDA Forest Service,Inyo National Forest,BLACKJACK,20,2009-07-18 00:00:00,2009-08-25,1 - Lightning,271.0,270.8956,1 - GPS Ground,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2010,USDA Forest Service,Inyo National Forest,MONO,934,2010-07-26 00:00:00,2010-07-29,1 - Lightning,1205.0,1204.507,2 - GPS Air,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2011,USDA Forest Service,Inyo National Forest,BUTTERMILK,444,2011-05-25 00:00:00,2011-05-28,4 - Campfire,206.0,206.3687,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2015,USDA Forest Service,Inyo National Forest,VAN DYKE,107,2015-02-06 00:00:00,2015-02-13,14 - Unknown / Unidentified,509.0,512.4335,7 - Mixed Collection Methods,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2015,USDA Forest Service,Inyo National Forest,WALKER,1319,2015-08-14 00:00:00,2015-10-31,9 - Miscellaneous,3676.0,3815.886,,,Inyo National Forest,37.313458,-118.139056
2016,USDA Forest Service,Inyo National Forest,HORSESHOE,1457,2016-08-09 00:00:00,2016-08-26,9 - Miscellaneous,379.0,372.9369,4 - Other Imagery,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2016,USDA Forest Service,Inyo National Forest,CLARK,1415,2016-08-04 00:00:00,2017-01-06,1 - Lightning,2819.0,2822.047,4 - Other Imagery,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2016,USDA Forest Service,Inyo National Forest,MARINA,992,2016-06-24 00:00:00,2016-07-07,9 - Miscellaneous,654.0,641.2314,4 - Other Imagery,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2016,USDA Forest Service,Inyo National Forest,OWENS RIVER,1763,2016-09-17 00:00:00,2016-11-18,9 - Miscellaneous,5443.0,5461.392,4 - Other Imagery,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2016,USDA Forest Service,Inyo National Forest,ROCK CREEK,1421,2016-08-05 00:00:00,2016-08-10,2 - Equipment Use,122.0,123.2366,4 - Other Imagery,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2016,USDA Forest Service,Inyo National Forest,ASH,885,2016-06-12 00:00:00,2016-06-23,1 - Lightning,110.0,109.7021,6 - Hand Drawn,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2017,USDA Forest Service,Inyo National Forest,GRANT,1235,2017-07-31 00:00:00,2017-08-03,1 - Lightning,400.0,394.8168,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
2017,USDA Forest Service,Inyo National Forest,INDIAN,1264,2017-08-03 00:00:00,2017-08-31,1 - Lightning,2295.0,2294.247,8 - Unknown,Suppression (Wildfire),Inyo National Forest,37.313458,-118.139056
1967,USDA Forest Service,Lake Taho Basin Management Unit, ,0,,,1 - Lightning,,138.1237,,Suppression (Wildfire),Lake Taho Basin Management Unit,35.04304,-116.29502
2002,USDA Forest Service,Lake Taho Basin Management Unit,SHOWERS,0,2002-08-19 00:00:00,2002-08-25,9 - Miscellaneous,294.0,288.6087,2 - GPS Air,Suppression (Wildfire),Lake Taho Basin Management Unit,35.04304,-116.29502
2002,USDA Forest Service,Lake Taho Basin Management Unit,GONDOLA,0,2002-07-03 00:00:00,2002-07-10,3 - Smoking,673.0,642.9952,2 - GPS Air,Suppression (Wildfire),Lake Taho Basin Management Unit,35.04304,-116.29502
2003,USDA Forest Service,Lake Taho Basin Management Unit,ROYAL,0,2003-11-17 00:00:00,2003-11-29,5 - Debris,270.0,338.8016,6 - Hand Drawn,Suppression (Wildfire),Lake Taho Basin Management Unit,35.04304,-116.29502
2007,USDA Forest Service,Lake Taho Basin Management Unit,ANGORA,13,2007-06-23 00:00:00,2007-07-02,4 - Campfire,3100.0,3069.805,7 - Mixed Collection Methods,Suppression (Wildfire),Lake Taho Basin Management Unit,35.04304,-116.29502
2016,USDA Forest Service,Lake Taho Basin Management Unit,EMERALD,29631,2016-10-14 00:00:00,2016-10-18,9 - Miscellaneous,176.0,175.3267,4 - Other Imagery,Suppression (Wildfire),Lake Taho Basin Management Unit,35.04304,-116.29502
1968,National Park Service,Joshua Tree NP,RANDOLPH,56,,,14 - Unknown / Unidentified,122.0,239.232,8 - Unknown,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
1978,National Park Service,Joshua Tree NP,JOSHUA,75,1978-08-13 00:00:00,1978-08-16,1 - Lightning,6142.0,7142.117,8 - Unknown,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
1979,National Park Service,Joshua Tree NP,RANDOLPH,77,1979-07-17 00:00:00,1979-07-18,1 - Lightning,400.0,628.7258,8 - Unknown,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
1979,National Park Service,Joshua Tree NP,JOSHUA TREE,76,1979-06-04 00:00:00,1979-06-06,1 - Lightning,710.0,620.6539,8 - Unknown,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
1984,National Park Service,Joshua Tree NP,LOST HORSE,118,1984-06-01 00:00:00,1984-06-04,1 - Lightning,4120.0,3539.261,8 - Unknown,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
1984,National Park Service,Joshua Tree NP,KEYS,119,1984-07-05 00:00:00,1984-07-07,1 - Lightning,310.0,270.8014,8 - Unknown,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
1987,National Park Service,Joshua Tree NP,QUAIL,8719,1987-05-09 00:00:00,1987-05-09,1 - Lightning,160.0,170.2195,8 - Unknown,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
1987,National Park Service,Joshua Tree NP,PAUL,8737,1987-09-02 00:00:00,1987-09-05,18 - Escaped Prescribed Burn,1250.0,1115.264,8 - Unknown,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
1987,National Park Service,Joshua Tree NP,BLACKBRUSH,8748,1987-09-02 00:00:00,1987-09-04,1 - Lightning,200.0,123.6705,8 - Unknown,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
1995,National Park Service,Joshua Tree NP,COVINGTON,9546,1995-07-31 00:00:00,1995-08-04,1 - Lightning,5521.0,5154.07,8 - Unknown,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
1999,National Park Service,Joshua Tree NP,JUNIPER,9905,1999-05-27 00:00:00,1999-06-03,1 - Lightning,1904.0,1905.593,8 - Unknown,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
1999,National Park Service,Joshua Tree NP,FIRE #3,9907,1999-05-27 00:00:00,1999-06-03,1 - Lightning,11944.0,11952.24,8 - Unknown,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
2006,National Park Service,Joshua Tree NP,BERDOO,6702,2006-07-06 00:00:00,2006-07-06,1 - Lightning,199.0,199.1934,8 - Unknown,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
2006,National Park Service,Joshua Tree NP,PUSHWALLA,6692,2006-07-07 00:00:00,2006-07-13,1 - Lightning,2200.0,2194.778,8 - Unknown,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
2006,National Park Service,Joshua Tree NP,GEO,6422,2006-07-01 00:00:00,2006-07-02,1 - Lightning,740.0,704.0587,8 - Unknown,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
2006,National Park Service,Joshua Tree NP,COVINGTON,7124,2006-07-20 00:00:00,2006-07-23,1 - Lightning,534.0,352.2532,2 - GPS Air,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
2009,National Park Service,Joshua Tree NP,LOST HORSE,2,2009-05-24 00:00:00,2009-06-02,14 - Unknown / Unidentified,450.0,450.7557,1 - GPS Ground,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
2010,National Park Service,Joshua Tree NP,KEYS,1278,2010-08-26 00:00:00,2010-08-30,1 - Lightning,114.0,110.6722,1 - GPS Ground,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
2012,National Park Service,Joshua Tree NP,QUAIL,11722,2012-08-12 00:00:00,2012-09-05,1 - Lightning,10166.0,257.6587,8 - Unknown,Suppression (Wildfire),Joshua Tree NP,33.913972,-115.839753
1975,Bureau of Land Management,Bakersfield District - BLM  (old),B.L.M. #1,0,1975-07-04 00:00:00,,14 - Unknown / Unidentified,960.82,2374.289,,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1981,Bureau of Land Management,Bakersfield District - BLM  (old),BUCKS RIDGE,0,1981-08-10 00:00:00,1981-08-11,2 - Equipment Use,560.0,597.419,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1983,Bureau of Land Management,Bakersfield District - BLM  (old),BONANZA,0,1983-07-15 00:00:00,1983-07-15,14 - Unknown / Unidentified,160.0,107.1211,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1984,Bureau of Land Management,Bakersfield District - BLM  (old),FK 1817,0,1984-03-29 00:00:00,1984-03-30,7 - Arson,1590.0,1545.408,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1985,Bureau of Land Management,Bakersfield District - BLM  (old),PONOCHE 2,0,1985-06-09 00:00:00,1985-06-11,2 - Equipment Use,7300.0,6933.355,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1985,Bureau of Land Management,Bakersfield District - BLM  (old),MANNING,0,1985-04-13 00:00:00,1985-04-13,3 - Smoking,400.0,436.251,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1986,Bureau of Land Management,Bakersfield District - BLM  (old),GRIGORY,0,1986-10-14 00:00:00,1986-10-15,9 - Miscellaneous,52.0,545.196,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1986,Bureau of Land Management,Bakersfield District - BLM  (old),CYRUS CYN,0,1986-07-03 00:00:00,1986-07-04,7 - Arson,130.0,210.3192,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1987,Bureau of Land Management,Bakersfield District - BLM  (old),NEW IDRIA,0,1987-10-03 00:00:00,1987-10-05,1 - Lightning,150.0,184.2534,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1987,Bureau of Land Management,Bakersfield District - BLM  (old),LIGHTNING 2,0,1987-05-08 00:00:00,1987-05-08,1 - Lightning,210.0,211.306,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1987,Bureau of Land Management,Bakersfield District - BLM  (old),STATECA 17,0,1987-05-14 00:00:00,1987-05-14,2 - Equipment Use,2140.0,2010.743,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1987,Bureau of Land Management,Bakersfield District - BLM  (old),SAWMILL,0,1987-06-23 00:00:00,1987-06-24,8 - Playing with fire,27.0,174.3416,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1987,Bureau of Land Management,Bakersfield District - BLM  (old),FIVE,0,1987-07-15 00:00:00,1987-07-16,1 - Lightning,113.0,174.6814,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1987,Bureau of Land Management,Bakersfield District - BLM  (old),KRN 10261,0,1987-07-11 00:00:00,1987-07-11,9 - Miscellaneous,400.0,332.6028,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1988,Bureau of Land Management,Bakersfield District - BLM  (old),LOCKWOOD,0,1988-07-17 00:00:00,1988-07-18,2 - Equipment Use,133.0,127.6624,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1988,Bureau of Land Management,Bakersfield District - BLM  (old),LIGHTNING9,0,1988-06-20 00:00:00,1988-06-22,1 - Lightning,3650.0,3649.375,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1988,Bureau of Land Management,Bakersfield District - BLM  (old),KETTLEMAN,0,1988-04-08 00:00:00,1988-04-08,18 - Escaped Prescribed Burn,860.0,979.0428,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1988,Bureau of Land Management,Bakersfield District - BLM  (old),SANTIAGO,0,1988-06-21 00:00:00,1988-06-24,1 - Lightning,1900.0,1770.672,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1988,Bureau of Land Management,Bakersfield District - BLM  (old),TWISSLMAN,0,1988-06-19 00:00:00,1988-06-20,1 - Lightning,1100.0,3806.063,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1988,Bureau of Land Management,Bakersfield District - BLM  (old),BRIDGE,0,1988-07-19 00:00:00,1988-07-26,7 - Arson,6492.0,6373.835,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1990,Bureau of Land Management,Bakersfield District - BLM  (old),MINCEY CANYON,0,1990-08-11 00:00:00,1990-08-12,14 - Unknown / Unidentified,200.0,159.1966,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1990,Bureau of Land Management,Bakersfield District - BLM  (old),LORAINE,0,1990-06-20 00:00:00,1990-06-20,2 - Equipment Use,240.0,180.0306,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1991,Bureau of Land Management,Bakersfield District - BLM  (old),HORTON,0,1991-04-15 00:00:00,1991-04-16,4 - Campfire,193.0,207.9082,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1992,Bureau of Land Management,Bakersfield District - BLM  (old),PANOCHE,0,1992-05-28 00:00:00,1992-05-29,2 - Equipment Use,565.0,584.3578,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1992,Bureau of Land Management,Bakersfield District - BLM  (old),JOLON,0,1992-06-04 00:00:00,1992-06-05,7 - Arson,1625.0,1617.563,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1992,Bureau of Land Management,Bakersfield District - BLM  (old),SHELL,0,1992-06-07 00:00:00,1992-06-07,9 - Miscellaneous,160.0,103.5134,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1992,Bureau of Land Management,Bakersfield District - BLM  (old),BROWN 2,0,1992-08-16 00:00:00,1992-08-16,2 - Equipment Use,40.0,113.4858,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
1992,Bureau of Land Management,Bakersfield District - BLM  (old),MID OIL,0,1992-09-06 00:00:00,1992-09-06,11 - Powerline,10.0,140.7127,8 - Unknown,Suppression (Wildfire),Bakersfield District - BLM  (old),35.369763,-118.969794
